REGION,FUEL,YEAR,VALUE
REGION1,RESNGS,2038,97.35
REGION1,SOL,2038,0
REGION1,TRABIO,2038,18.97
REGION1,TRADSL,2038,85.86
REGION1,TRAELCB02,2038,0
REGION1,TRAGSL,2038,103.88
REGION1,TRAHFO,2038,8.12
REGION1,TRAJFL,2038,43.82
REGION1,TRALPG,2038,2.68
REGION1,TRANGS,2038,11.35
REGION1,URN,2038,0
REGION1,WND,2038,0
REGION1,WTREVTBC1,2038,0
REGION1,WTRGRCBC1,2038,0
REGION1,WTRPRCBC1,2038,0
REGION1,WTRSURBC1,2038,0
REGION1,AGRDSL,2039,27.27
REGION1,AGRELCB02,2039,0
REGION1,AGRNGS,2039,0
REGION1,AGRWATBC1,2039,0
REGION1,BIO,2039,0
REGION1,COA,2039,0
REGION1,COMBIO,2039,0.93
REGION1,COMELCB02,2039,0
REGION1,COMKER,2039,13.6
REGION1,COMNGS,2039,98.42
REGION1,CRPALF,2039,1.465
REGION1,CRPBAR,2039,0.101
REGION1,CRPMAI,2039,0.73
REGION1,CRPOAT,2039,0.09
REGION1,CRPOTH,2039,0.388
REGION1,CRPPEA,2039,0.057
REGION1,CRPPTW,2039,0.00016
REGION1,CRPRAP,2039,0.112
REGION1,CRPRYE,2039,0.0022
REGION1,CRPWHE,2039,0.094
REGION1,CRU,2039,0
REGION1,DSL,2039,0
REGION1,ELCB01,2039,0
REGION1,ELCB02,2039,0
REGION1,GEO,2039,0
REGION1,GSL,2039,0
REGION1,HFO,2039,0
REGION1,HYD,2039,0
REGION1,INDBIO,2039,149.02
REGION1,INDDSL,2039,114.19
REGION1,INDELCB02,2039,0
REGION1,INDNGS,2039,344.49
REGION1,JFL,2039,0
REGION1,KER,2039,0
REGION1,LALFHIBC1,2039,0
REGION1,LALFHRBC1,2039,0
REGION1,LALFIIBC1,2039,0
REGION1,LALFIRBC1,2039,0
REGION1,LALFLRBC1,2039,0
REGION1,LBARBC1,2039,0
REGION1,LBC1,2039,0
REGION1,LBLTBC1,2039,0
REGION1,LBRLHIBC1,2039,0
REGION1,LBRLHRBC1,2039,0
REGION1,LBRLIIBC1,2039,0
REGION1,LBRLIRBC1,2039,0
REGION1,LBRLLRBC1,2039,0
REGION1,LFORBC1,2039,0
REGION1,LGRSBC1,2039,0
REGION1,LMAIHIBC1,2039,0
REGION1,LMAIHRBC1,2039,0
REGION1,LMAIIIBC1,2039,0
REGION1,LMAIIRBC1,2039,0
REGION1,LMAILRBC1,2039,0
REGION1,LND4PWR,2039,4.5413
REGION1,LOATHIBC1,2039,0
REGION1,LOATHRBC1,2039,0
REGION1,LOATIIBC1,2039,0
REGION1,LOATIRBC1,2039,0
REGION1,LOATLRBC1,2039,0
REGION1,LOTHBC1,2039,0
REGION1,LOTHHIBC1,2039,0
REGION1,LOTHHRBC1,2039,0
REGION1,LOTHIIBC1,2039,0
REGION1,LOTHIRBC1,2039,0
REGION1,LOTHLRBC1,2039,0
REGION1,LPEAHIBC1,2039,0
REGION1,LPEAHRBC1,2039,0
REGION1,LPEAIIBC1,2039,0
REGION1,LPEAIRBC1,2039,0
REGION1,LPEALRBC1,2039,0
REGION1,LPG,2039,0
REGION1,LPTWHIBC1,2039,0
REGION1,LPTWHRBC1,2039,0
REGION1,LPTWIIBC1,2039,0
REGION1,LPTWIRBC1,2039,0
REGION1,LPTWLRBC1,2039,0
REGION1,LRAPHIBC1,2039,0
REGION1,LRAPHRBC1,2039,0
REGION1,LRAPIIBC1,2039,0
REGION1,LRAPIRBC1,2039,0
REGION1,LRAPLRBC1,2039,0
REGION1,LRYEHIBC1,2039,0
REGION1,LRYEHRBC1,2039,0
REGION1,LRYEIIBC1,2039,0
REGION1,LRYEIRBC1,2039,0
REGION1,LRYELRBC1,2039,0
REGION1,LWATBC1,2039,0
REGION1,LWHEHIBC1,2039,0
REGION1,LWHEHRBC1,2039,0
REGION1,LWHEIIBC1,2039,0
REGION1,LWHEIRBC1,2039,0
REGION1,LWHELRBC1,2039,0
REGION1,NGS,2039,0
REGION1,PUBWATBC1,2039,1.04
REGION1,PWRBIO,2039,0
REGION1,PWRGEO,2039,0
REGION1,PWRHYD,2039,0
REGION1,PWRNGS,2039,0
REGION1,PWRSOL,2039,0
REGION1,PWRURN,2039,0
REGION1,PWRWATBC1,2039,0
REGION1,PWRWND,2039,0
REGION1,RESBIO,2039,15.98
REGION1,RESELCB02,2039,0
REGION1,RESKER,2039,0.87
REGION1,RESNGS,2039,97.29
REGION1,SOL,2039,0
REGION1,TRABIO,2039,18.7
REGION1,TRADSL,2039,85.32
REGION1,TRAELCB02,2039,0
REGION1,TRAGSL,2039,100.22
REGION1,TRAHFO,2039,8.06
REGION1,TRAJFL,2039,44.15
REGION1,TRALPG,2039,2.52
REGION1,TRANGS,2039,12.04
REGION1,URN,2039,0
REGION1,WND,2039,0
REGION1,WTREVTBC1,2039,0
REGION1,WTRGRCBC1,2039,0
REGION1,WTRPRCBC1,2039,0
REGION1,WTRSURBC1,2039,0
REGION1,AGRDSL,2040,27.924
REGION1,AGRELCB02,2040,0
REGION1,AGRNGS,2040,0
REGION1,AGRWATBC1,2040,0
REGION1,BIO,2040,0
REGION1,COA,2040,0
REGION1,COMBIO,2040,0.97
REGION1,COMELCB02,2040,0
REGION1,COMKER,2040,13.7
REGION1,COMNGS,2040,98.92
REGION1,CRPALF,2040,1.467
REGION1,CRPBAR,2040,0.103
REGION1,CRPMAI,2040,0.734
REGION1,CRPOAT,2040,0.091
REGION1,CRPOTH,2040,0.392
REGION1,CRPPEA,2040,0.058
REGION1,CRPPTW,2040,0.00017
REGION1,CRPRAP,2040,0.114
REGION1,CRPRYE,2040,0.0022
REGION1,CRPWHE,2040,0.095
REGION1,CRU,2040,0
REGION1,DSL,2040,0
REGION1,ELCB01,2040,0
REGION1,ELCB02,2040,0
REGION1,GEO,2040,0
REGION1,GSL,2040,0
REGION1,HFO,2040,0
REGION1,HYD,2040,0
REGION1,INDBIO,2040,147.87
REGION1,INDDSL,2040,114.97
REGION1,INDELCB02,2040,0
REGION1,INDNGS,2040,344.82
REGION1,JFL,2040,0
REGION1,KER,2040,0
REGION1,LALFHIBC1,2040,0
REGION1,LALFHRBC1,2040,0
REGION1,LALFIIBC1,2040,0
REGION1,LALFIRBC1,2040,0
REGION1,LALFLRBC1,2040,0
REGION1,LBARBC1,2040,0
REGION1,LBC1,2040,0
REGION1,LBLTBC1,2040,0
REGION1,LBRLHIBC1,2040,0
REGION1,LBRLHRBC1,2040,0
REGION1,LBRLIIBC1,2040,0
REGION1,LBRLIRBC1,2040,0
REGION1,LBRLLRBC1,2040,0
REGION1,LFORBC1,2040,0
REGION1,LGRSBC1,2040,0
REGION1,LMAIHIBC1,2040,0
REGION1,LMAIHRBC1,2040,0
REGION1,LMAIIIBC1,2040,0
REGION1,LMAIIRBC1,2040,0
REGION1,LMAILRBC1,2040,0
REGION1,LND4PWR,2040,4.5913
REGION1,LOATHIBC1,2040,0
REGION1,LOATHRBC1,2040,0
REGION1,LOATIIBC1,2040,0
REGION1,LOATIRBC1,2040,0
REGION1,LOATLRBC1,2040,0
REGION1,LOTHBC1,2040,0
REGION1,LOTHHIBC1,2040,0
REGION1,LOTHHRBC1,2040,0
REGION1,LOTHIIBC1,2040,0
REGION1,LOTHIRBC1,2040,0
REGION1,LOTHLRBC1,2040,0
REGION1,LPEAHIBC1,2040,0
REGION1,LPEAHRBC1,2040,0
REGION1,LPEAIIBC1,2040,0
REGION1,LPEAIRBC1,2040,0
REGION1,LPEALRBC1,2040,0
REGION1,LPG,2040,0
REGION1,LPTWHIBC1,2040,0
REGION1,LPTWHRBC1,2040,0
REGION1,LPTWIIBC1,2040,0
REGION1,LPTWIRBC1,2040,0
REGION1,LPTWLRBC1,2040,0
REGION1,LRAPHIBC1,2040,0
REGION1,LRAPHRBC1,2040,0
REGION1,LRAPIIBC1,2040,0
REGION1,LRAPIRBC1,2040,0
REGION1,LRAPLRBC1,2040,0
REGION1,LRYEHIBC1,2040,0
REGION1,LRYEHRBC1,2040,0
REGION1,LRYEIIBC1,2040,0
REGION1,LRYEIRBC1,2040,0
REGION1,LRYELRBC1,2040,0
REGION1,LWATBC1,2040,0
REGION1,LWHEHIBC1,2040,0
REGION1,LWHEHRBC1,2040,0
REGION1,LWHEIIBC1,2040,0
REGION1,LWHEIRBC1,2040,0
REGION1,LWHELRBC1,2040,0
REGION1,NGS,2040,0
REGION1,PUBWATBC1,2040,1.05
REGION1,PWRBIO,2040,0
REGION1,PWRGEO,2040,0
REGION1,PWRHYD,2040,0
REGION1,PWRNGS,2040,0
REGION1,PWRSOL,2040,0
REGION1,PWRURN,2040,0
REGION1,PWRWATBC1,2040,0
REGION1,PWRWND,2040,0
REGION1,RESBIO,2040,15.96
REGION1,RESELCB02,2040,0
REGION1,RESKER,2040,0.86
REGION1,RESNGS,2040,97.17
REGION1,SOL,2040,0
REGION1,TRABIO,2040,18.44
REGION1,TRADSL,2040,84.86
REGION1,TRAELCB02,2040,0
REGION1,TRAGSL,2040,96.6
REGION1,TRAHFO,2040,8.01
REGION1,TRAJFL,2040,44.49
REGION1,TRALPG,2040,2.35
REGION1,TRANGS,2040,12.79
REGION1,URN,2040,0
REGION1,WND,2040,0
REGION1,WTREVTBC1,2040,0
REGION1,WTRGRCBC1,2040,0
REGION1,WTRPRCBC1,2040,0
REGION1,WTRSURBC1,2040,0
REGION1,AGRDSL,2041,28.576
REGION1,AGRELCB02,2041,0
REGION1,AGRNGS,2041,0
REGION1,AGRWATBC1,2041,0
REGION1,BIO,2041,0
REGION1,COA,2041,0
REGION1,COMBIO,2041,0.915
REGION1,COMELCB02,2041,0
REGION1,COMKER,2041,14.196
REGION1,COMNGS,2041,102.236
REGION1,CRPALF,2041,1.469
REGION1,CRPBAR,2041,0.105
REGION1,CRPMAI,2041,0.744
REGION1,CRPOAT,2041,0.092
REGION1,CRPOTH,2041,0.397
REGION1,CRPPEA,2041,0.059
REGION1,CRPPTW,2041,0.00017
REGION1,CRPRAP,2041,0.116
REGION1,CRPRYE,2041,0.0022
REGION1,CRPWHE,2041,0.096
REGION1,CRU,2041,0
REGION1,DSL,2041,0
REGION1,ELCB01,2041,0
REGION1,ELCB02,2041,0
REGION1,GEO,2041,0
REGION1,GSL,2041,0
REGION1,HFO,2041,0
REGION1,HYD,2041,0
REGION1,INDBIO,2041,147.372
REGION1,INDDSL,2041,114.606
REGION1,INDELCB02,2041,0
REGION1,INDNGS,2041,368.255
REGION1,JFL,2041,0
REGION1,KER,2041,0
REGION1,LALFHIBC1,2041,0
REGION1,LALFHRBC1,2041,0
REGION1,LALFIIBC1,2041,0
REGION1,LALFIRBC1,2041,0
REGION1,LALFLRBC1,2041,0
REGION1,LBARBC1,2041,0
REGION1,LBC1,2041,0
REGION1,LBLTBC1,2041,0
REGION1,LBRLHIBC1,2041,0
REGION1,LBRLHRBC1,2041,0
REGION1,LBRLIIBC1,2041,0
REGION1,LBRLIRBC1,2041,0
REGION1,LBRLLRBC1,2041,0
REGION1,LFORBC1,2041,0
REGION1,LGRSBC1,2041,0
REGION1,LMAIHIBC1,2041,0
REGION1,LMAIHRBC1,2041,0
REGION1,LMAIIIBC1,2041,0
REGION1,LMAIIRBC1,2041,0
REGION1,LMAILRBC1,2041,0
REGION1,LND4PWR,2041,4.6418
REGION1,LOATHIBC1,2041,0
REGION1,LOATHRBC1,2041,0
REGION1,LOATIIBC1,2041,0
REGION1,LOATIRBC1,2041,0
REGION1,LOATLRBC1,2041,0
REGION1,LOTHBC1,2041,0
REGION1,LOTHHIBC1,2041,0
REGION1,LOTHHRBC1,2041,0
REGION1,LOTHIIBC1,2041,0
REGION1,LOTHIRBC1,2041,0
REGION1,LOTHLRBC1,2041,0
REGION1,LPEAHIBC1,2041,0
REGION1,LPEAHRBC1,2041,0
REGION1,LPEAIIBC1,2041,0
REGION1,LPEAIRBC1,2041,0
REGION1,LPEALRBC1,2041,0
REGION1,LPG,2041,0
REGION1,LPTWHIBC1,2041,0
REGION1,LPTWHRBC1,2041,0
REGION1,LPTWIIBC1,2041,0
REGION1,LPTWIRBC1,2041,0
REGION1,LPTWLRBC1,2041,0
REGION1,LRAPHIBC1,2041,0
REGION1,LRAPHRBC1,2041,0
REGION1,LRAPIIBC1,2041,0
REGION1,LRAPIRBC1,2041,0
REGION1,LRAPLRBC1,2041,0
REGION1,LRYEHIBC1,2041,0
REGION1,LRYEHRBC1,2041,0
REGION1,LRYEIIBC1,2041,0
REGION1,LRYEIRBC1,2041,0
REGION1,LRYELRBC1,2041,0
REGION1,LWATBC1,2041,0
REGION1,LWHEHIBC1,2041,0
REGION1,LWHEHRBC1,2041,0
REGION1,LWHEIIBC1,2041,0
REGION1,LWHEIRBC1,2041,0
REGION1,LWHELRBC1,2041,0
REGION1,NGS,2041,0
REGION1,PUBWATBC1,2041,1.06
REGION1,PWRBIO,2041,0
REGION1,PWRGEO,2041,0
REGION1,PWRHYD,2041,0
REGION1,PWRNGS,2041,0
REGION1,PWRSOL,2041,0
REGION1,PWRURN,2041,0
REGION1,PWRWATBC1,2041,0
REGION1,PWRWND,2041,0
REGION1,RESBIO,2041,15.906
REGION1,RESELCB02,2041,0
REGION1,RESKER,2041,0
REGION1,RESNGS,2041,99.505
REGION1,SOL,2041,0
REGION1,TRABIO,2041,18.334
REGION1,TRADSL,2041,84.184
REGION1,TRAELCB02,2041,0
REGION1,TRAGSL,2041,95.561
REGION1,TRAHFO,2041,7.799
REGION1,TRAJFL,2041,44.896
REGION1,TRALPG,2041,2.603
REGION1,TRANGS,2041,13.207
REGION1,URN,2041,0
REGION1,WND,2041,0
REGION1,WTREVTBC1,2041,0
REGION1,WTRGRCBC1,2041,0
REGION1,WTRPRCBC1,2041,0
REGION1,WTRSURBC1,2041,0
REGION1,AGRDSL,2042,29.228
REGION1,AGRELCB02,2042,0
REGION1,AGRNGS,2042,0
REGION1,AGRWATBC1,2042,0
REGION1,BIO,2042,0
REGION1,COA,2042,0
REGION1,COMBIO,2042,0.947
REGION1,COMELCB02,2042,0
REGION1,COMKER,2042,14.384
REGION1,COMNGS,2042,103.262
REGION1,CRPALF,2042,1.471
REGION1,CRPBAR,2042,0.107
REGION1,CRPMAI,2042,0.753
REGION1,CRPOAT,2042,0.093
REGION1,CRPOTH,2042,0.401
REGION1,CRPPEA,2042,0.061
REGION1,CRPPTW,2042,0.00017
REGION1,CRPRAP,2042,0.117
REGION1,CRPRYE,2042,0.0022
REGION1,CRPWHE,2042,0.097
REGION1,CRU,2042,0
REGION1,DSL,2042,0
REGION1,ELCB01,2042,0
REGION1,ELCB02,2042,0
REGION1,GEO,2042,0
REGION1,GSL,2042,0
REGION1,HFO,2042,0
REGION1,HYD,2042,0
REGION1,INDBIO,2042,146.277
REGION1,INDDSL,2042,114.905
REGION1,INDELCB02,2042,0
REGION1,INDNGS,2042,373.721
REGION1,JFL,2042,0
REGION1,KER,2042,0
REGION1,LALFHIBC1,2042,0
REGION1,LALFHRBC1,2042,0
REGION1,LALFIIBC1,2042,0
REGION1,LALFIRBC1,2042,0
REGION1,LALFLRBC1,2042,0
REGION1,LBARBC1,2042,0
REGION1,LBC1,2042,0
REGION1,LBLTBC1,2042,0
REGION1,LBRLHIBC1,2042,0
REGION1,LBRLHRBC1,2042,0
REGION1,LBRLIIBC1,2042,0
REGION1,LBRLIRBC1,2042,0
REGION1,LBRLLRBC1,2042,0
REGION1,LFORBC1,2042,0
REGION1,LGRSBC1,2042,0
REGION1,LMAIHIBC1,2042,0
REGION1,LMAIHRBC1,2042,0
REGION1,LMAIIIBC1,2042,0
REGION1,LMAIIRBC1,2042,0
REGION1,LMAILRBC1,2042,0
REGION1,LND4PWR,2042,4.6928
REGION1,LOATHIBC1,2042,0
REGION1,LOATHRBC1,2042,0
REGION1,LOATIIBC1,2042,0
REGION1,LOATIRBC1,2042,0
REGION1,LOATLRBC1,2042,0
REGION1,LOTHBC1,2042,0
REGION1,LOTHHIBC1,2042,0
REGION1,LOTHHRBC1,2042,0
REGION1,LOTHIIBC1,2042,0
REGION1,LOTHIRBC1,2042,0
REGION1,LOTHLRBC1,2042,0
REGION1,LPEAHIBC1,2042,0
REGION1,LPEAHRBC1,2042,0
REGION1,LPEAIIBC1,2042,0
REGION1,LPEAIRBC1,2042,0
REGION1,LPEALRBC1,2042,0
REGION1,LPG,2042,0
REGION1,LPTWHIBC1,2042,0
REGION1,LPTWHRBC1,2042,0
REGION1,LPTWIIBC1,2042,0
REGION1,LPTWIRBC1,2042,0
REGION1,LPTWLRBC1,2042,0
REGION1,LRAPHIBC1,2042,0
REGION1,LRAPHRBC1,2042,0
REGION1,LRAPIIBC1,2042,0
REGION1,LRAPIRBC1,2042,0
REGION1,LRAPLRBC1,2042,0
REGION1,LRYEHIBC1,2042,0
REGION1,LRYEHRBC1,2042,0
REGION1,LRYEIIBC1,2042,0
REGION1,LRYEIRBC1,2042,0
REGION1,LRYELRBC1,2042,0
REGION1,LWATBC1,2042,0
REGION1,LWHEHIBC1,2042,0
REGION1,LWHEHRBC1,2042,0
REGION1,LWHEIIBC1,2042,0
REGION1,LWHEIRBC1,2042,0
REGION1,LWHELRBC1,2042,0
REGION1,NGS,2042,0
REGION1,PUBWATBC1,2042,1.08
REGION1,PWRBIO,2042,0
REGION1,PWRGEO,2042,0
REGION1,PWRHYD,2042,0
REGION1,PWRNGS,2042,0
REGION1,PWRSOL,2042,0
REGION1,PWRURN,2042,0
REGION1,PWRWATBC1,2042,0
REGION1,PWRWND,2042,0
REGION1,RESBIO,2042,15.99
REGION1,RESELCB02,2042,0
REGION1,RESKER,2042,0
REGION1,RESNGS,2042,100.195
REGION1,SOL,2042,0
REGION1,TRABIO,2042,18.101
REGION1,TRADSL,2042,83.544
REGION1,TRAELCB02,2042,0
REGION1,TRAGSL,2042,92.581
REGION1,TRAHFO,2042,7.694
REGION1,TRAJFL,2042,45.226
REGION1,TRALPG,2042,2.557
REGION1,TRANGS,2042,13.84
REGION1,URN,2042,0
REGION1,WND,2042,0
REGION1,WTREVTBC1,2042,0
REGION1,WTRGRCBC1,2042,0
REGION1,WTRPRCBC1,2042,0
REGION1,WTRSURBC1,2042,0
REGION1,AGRDSL,2043,29.88
REGION1,AGRELCB02,2043,0
REGION1,AGRNGS,2043,0
REGION1,AGRWATBC1,2043,0
REGION1,BIO,2043,0
REGION1,COA,2043,0
REGION1,COMBIO,2043,0.978
REGION1,COMELCB02,2043,0
REGION1,COMKER,2043,14.573
REGION1,COMNGS,2043,104.288
REGION1,CRPALF,2043,1.472
REGION1,CRPBAR,2043,0.109
REGION1,CRPMAI,2043,0.762
REGION1,CRPOAT,2043,0.095
REGION1,CRPOTH,2043,0.407
REGION1,CRPPEA,2043,0.062
REGION1,CRPPTW,2043,0.00017
REGION1,CRPRAP,2043,0.119
REGION1,CRPRYE,2043,0.0022
REGION1,CRPWHE,2043,0.097
REGION1,CRU,2043,0
REGION1,DSL,2043,0
REGION1,ELCB01,2043,0
REGION1,ELCB02,2043,0
REGION1,GEO,2043,0
REGION1,GSL,2043,0
REGION1,HFO,2043,0
REGION1,HYD,2043,0
REGION1,INDBIO,2043,145.181
REGION1,INDDSL,2043,115.205
REGION1,INDELCB02,2043,0
REGION1,INDNGS,2043,379.187
REGION1,JFL,2043,0
REGION1,KER,2043,0
REGION1,LALFHIBC1,2043,0
REGION1,LALFHRBC1,2043,0
REGION1,LALFIIBC1,2043,0
REGION1,LALFIRBC1,2043,0
REGION1,LALFLRBC1,2043,0
REGION1,LBARBC1,2043,0
REGION1,LBC1,2043,0
REGION1,LBLTBC1,2043,0
REGION1,LBRLHIBC1,2043,0
REGION1,LBRLHRBC1,2043,0
REGION1,LBRLIIBC1,2043,0
REGION1,LBRLIRBC1,2043,0
REGION1,LBRLLRBC1,2043,0
REGION1,LFORBC1,2043,0
REGION1,LGRSBC1,2043,0
REGION1,LMAIHIBC1,2043,0
REGION1,LMAIHRBC1,2043,0
REGION1,LMAIIIBC1,2043,0
REGION1,LMAIIRBC1,2043,0
REGION1,LMAILRBC1,2043,0
REGION1,LND4PWR,2043,4.7444
REGION1,LOATHIBC1,2043,0
REGION1,LOATHRBC1,2043,0
REGION1,LOATIIBC1,2043,0
REGION1,LOATIRBC1,2043,0
REGION1,LOATLRBC1,2043,0
REGION1,LOTHBC1,2043,0
REGION1,LOTHHIBC1,2043,0
REGION1,LOTHHRBC1,2043,0
REGION1,LOTHIIBC1,2043,0
REGION1,LOTHIRBC1,2043,0
REGION1,LOTHLRBC1,2043,0
REGION1,LPEAHIBC1,2043,0
REGION1,LPEAHRBC1,2043,0
REGION1,LPEAIIBC1,2043,0
REGION1,LPEAIRBC1,2043,0
REGION1,LPEALRBC1,2043,0
REGION1,LPG,2043,0
REGION1,LPTWHIBC1,2043,0
REGION1,LPTWHRBC1,2043,0
REGION1,LPTWIIBC1,2043,0
REGION1,LPTWIRBC1,2043,0
REGION1,LPTWLRBC1,2043,0
REGION1,LRAPHIBC1,2043,0
REGION1,LRAPHRBC1,2043,0
REGION1,LRAPIIBC1,2043,0
REGION1,LRAPIRBC1,2043,0
REGION1,LRAPLRBC1,2043,0
REGION1,LRYEHIBC1,2043,0
REGION1,LRYEHRBC1,2043,0
REGION1,LRYEIIBC1,2043,0
REGION1,LRYEIRBC1,2043,0
REGION1,LRYELRBC1,2043,0
REGION1,LWATBC1,2043,0
REGION1,LWHEHIBC1,2043,0
REGION1,LWHEHRBC1,2043,0
REGION1,LWHEIIBC1,2043,0
REGION1,LWHEIRBC1,2043,0
REGION1,LWHELRBC1,2043,0
REGION1,NGS,2043,0
REGION1,PUBWATBC1,2043,1.09
REGION1,PWRBIO,2043,0
REGION1,PWRGEO,2043,0
REGION1,PWRHYD,2043,0
REGION1,PWRNGS,2043,0
REGION1,PWRSOL,2043,0
REGION1,PWRURN,2043,0
REGION1,PWRWATBC1,2043,0
REGION1,PWRWND,2043,0
REGION1,RESBIO,2043,16.075
REGION1,RESELCB02,2043,0
REGION1,RESKER,2043,0
REGION1,RESNGS,2043,100.884
REGION1,SOL,2043,0
REGION1,TRABIO,2043,17.867
REGION1,TRADSL,2043,82.903
REGION1,TRAELCB02,2043,0
REGION1,TRAGSL,2043,89.602
REGION1,TRAHFO,2043,7.588
REGION1,TRAJFL,2043,45.556
REGION1,TRALPG,2043,2.511
REGION1,TRANGS,2043,14.474
REGION1,URN,2043,0
REGION1,WND,2043,0
REGION1,WTREVTBC1,2043,0
REGION1,WTRGRCBC1,2043,0
REGION1,WTRPRCBC1,2043,0
REGION1,WTRSURBC1,2043,0
REGION1,AGRDSL,2044,30.533
REGION1,AGRELCB02,2044,0
REGION1,AGRNGS,2044,0
REGION1,AGRWATBC1,2044,0
REGION1,BIO,2044,0
REGION1,COA,2044,0
REGION1,COMBIO,2044,1.009
REGION1,COMELCB02,2044,0
REGION1,COMKER,2044,14.761
REGION1,COMNGS,2044,105.313
REGION1,CRPALF,2044,1.474
REGION1,CRPBAR,2044,0.111
REGION1,CRPMAI,2044,0.77
REGION1,CRPOAT,2044,0.096
REGION1,CRPOTH,2044,0.411
REGION1,CRPPEA,2044,0.064
REGION1,CRPPTW,2044,0.00018
REGION1,CRPRAP,2044,0.121
REGION1,CRPRYE,2044,0.0022
REGION1,CRPWHE,2044,0.098
REGION1,CRU,2044,0
REGION1,DSL,2044,0
REGION1,ELCB01,2044,0
REGION1,ELCB02,2044,0
REGION1,GEO,2044,0
REGION1,GSL,2044,0
REGION1,HFO,2044,0
REGION1,HYD,2044,0
REGION1,INDBIO,2044,144.085
REGION1,INDDSL,2044,115.504
REGION1,INDELCB02,2044,0
REGION1,INDNGS,2044,384.653
REGION1,JFL,2044,0
REGION1,KER,2044,0
REGION1,LALFHIBC1,2044,0
REGION1,LALFHRBC1,2044,0
REGION1,LALFIIBC1,2044,0
REGION1,LALFIRBC1,2044,0
REGION1,LALFLRBC1,2044,0
REGION1,LBARBC1,2044,0
REGION1,LBC1,2044,0
REGION1,LBLTBC1,2044,0
REGION1,LBRLHIBC1,2044,0
REGION1,LBRLHRBC1,2044,0
REGION1,LBRLIIBC1,2044,0
REGION1,LBRLIRBC1,2044,0
REGION1,LBRLLRBC1,2044,0
REGION1,LFORBC1,2044,0
REGION1,LGRSBC1,2044,0
REGION1,LMAIHIBC1,2044,0
REGION1,LMAIHRBC1,2044,0
REGION1,LMAIIIBC1,2044,0
REGION1,LMAIIRBC1,2044,0
REGION1,LMAILRBC1,2044,0
REGION1,LND4PWR,2044,4.7966
REGION1,LOATHIBC1,2044,0
REGION1,LOATHRBC1,2044,0
REGION1,LOATIIBC1,2044,0
REGION1,LOATIRBC1,2044,0
REGION1,LOATLRBC1,2044,0
REGION1,LOTHBC1,2044,0
REGION1,LOTHHIBC1,2044,0
REGION1,LOTHHRBC1,2044,0
REGION1,LOTHIIBC1,2044,0
REGION1,LOTHIRBC1,2044,0
REGION1,LOTHLRBC1,2044,0
REGION1,LPEAHIBC1,2044,0
REGION1,LPEAHRBC1,2044,0
REGION1,LPEAIIBC1,2044,0
REGION1,LPEAIRBC1,2044,0
REGION1,LPEALRBC1,2044,0
REGION1,LPG,2044,0
REGION1,LPTWHIBC1,2044,0
REGION1,LPTWHRBC1,2044,0
REGION1,LPTWIIBC1,2044,0
REGION1,LPTWIRBC1,2044,0
REGION1,LPTWLRBC1,2044,0
REGION1,LRAPHIBC1,2044,0
REGION1,LRAPHRBC1,2044,0
REGION1,LRAPIIBC1,2044,0
REGION1,LRAPIRBC1,2044,0
REGION1,LRAPLRBC1,2044,0
REGION1,LRYEHIBC1,2044,0
REGION1,LRYEHRBC1,2044,0
REGION1,LRYEIIBC1,2044,0
REGION1,LRYEIRBC1,2044,0
REGION1,LRYELRBC1,2044,0
REGION1,LWATBC1,2044,0
REGION1,LWHEHIBC1,2044,0
REGION1,LWHEHRBC1,2044,0
REGION1,LWHEIIBC1,2044,0
REGION1,LWHEIRBC1,2044,0
REGION1,LWHELRBC1,2044,0
REGION1,NGS,2044,0
REGION1,PUBWATBC1,2044,1.1
REGION1,PWRBIO,2044,0
REGION1,PWRGEO,2044,0
REGION1,PWRHYD,2044,0
REGION1,PWRNGS,2044,0
REGION1,PWRSOL,2044,0
REGION1,PWRURN,2044,0
REGION1,PWRWATBC1,2044,0
REGION1,PWRWND,2044,0
REGION1,RESBIO,2044,16.16
REGION1,RESELCB02,2044,0
REGION1,RESKER,2044,0
REGION1,RESNGS,2044,101.574
REGION1,SOL,2044,0
REGION1,TRABIO,2044,17.634
REGION1,TRADSL,2044,82.262
REGION1,TRAELCB02,2044,0
REGION1,TRAGSL,2044,86.623
REGION1,TRAHFO,2044,7.482
REGION1,TRAJFL,2044,45.886
REGION1,TRALPG,2044,2.464
REGION1,TRANGS,2044,15.108
REGION1,URN,2044,0
REGION1,WND,2044,0
REGION1,WTREVTBC1,2044,0
REGION1,WTRGRCBC1,2044,0
REGION1,WTRPRCBC1,2044,0
REGION1,WTRSURBC1,2044,0
REGION1,AGRDSL,2045,31.185
REGION1,AGRELCB02,2045,0
REGION1,AGRNGS,2045,0
REGION1,AGRWATBC1,2045,0
REGION1,BIO,2045,0
REGION1,COA,2045,0
REGION1,COMBIO,2045,1.041
REGION1,COMELCB02,2045,0
REGION1,COMKER,2045,14.949
REGION1,COMNGS,2045,106.339
REGION1,CRPALF,2045,1.476
REGION1,CRPBAR,2045,0.113
REGION1,CRPMAI,2045,0.778
REGION1,CRPOAT,2045,0.097
REGION1,CRPOTH,2045,0.416
REGION1,CRPPEA,2045,0.065
REGION1,CRPPTW,2045,0.00018
REGION1,CRPRAP,2045,0.122
REGION1,CRPRYE,2045,0.0022
REGION1,CRPWHE,2045,0.099
REGION1,CRU,2045,0
