REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDOTHIRBC1,1,2041,-3.4750377e-08
REGION1,LNDOTHIRBC1,1,2044,-1.7880712e-08
REGION1,LNDOTHIRBC1,1,2045,-7.2197981e-08
REGION1,LNDOTHIRBC1,1,2046,-2.0964511e-07
REGION1,LNDOTHIRBC1,1,2047,-1.6909259e-07
REGION1,LNDOTHIRBC1,1,2048,-4.6199631e-07
REGION1,LNDOTHIRBC1,1,2049,-5.5138181e-08
REGION1,LNDOTHIRBC1,1,2050,-2.0697812e-08
REGION1,LNDOTHLRBC1,1,2020,-1.8055754e-07
REGION1,LNDOTHLRBC1,1,2021,-9.9260829e-08
REGION1,LNDOTHLRBC1,1,2022,-4.7771637e-08
REGION1,LNDOTHLRBC1,1,2023,-7.1349072e-08
REGION1,LNDOTHLRBC1,1,2024,-4.7732781e-08
REGION1,LNDOTHLRBC1,1,2030,-4.21226e-07
REGION1,LNDOTHLRBC1,1,2033,-3.391826e-07
REGION1,LNDOTHLRBC1,1,2036,-5.8323159e-08
REGION1,LNDOTHLRBC1,1,2037,-5.4769027e-07
REGION1,LNDOTHLRBC1,1,2038,-5.4431846e-07
REGION1,LNDOTHLRBC1,1,2039,-2.3109946e-08
REGION1,LNDOTHLRBC1,1,2040,-8.6971289e-08
REGION1,LNDOTHLRBC1,1,2042,-1.1266627e-07
REGION1,LNDOTHLRBC1,1,2044,-4.4167731e-07
REGION1,LNDOTHLRBC1,1,2048,-1.0368415e-07
REGION1,LNDOTHLRBC1,1,2050,-3.5772701e-07
REGION1,LNDPEAHIBC1,1,2020,0.0016137
REGION1,LNDPEAHIBC1,1,2021,0.0015048
REGION1,LNDPEAHIBC1,1,2022,0.0013959
REGION1,LNDPEAHIBC1,1,2023,0.001287
REGION1,LNDPEAHIBC1,1,2024,0.0011781
REGION1,LNDPEAHIBC1,1,2025,0.014095166
REGION1,LNDPEAHIBC1,1,2026,0.028363167
REGION1,LNDPEAHIBC1,1,2027,0.045952452
REGION1,LNDPEAHIBC1,1,2028,0.0602279
REGION1,LNDPEAHIBC1,1,2029,0.077836216
REGION1,LNDPEAHIBC1,1,2030,0.092107253
REGION1,LNDPEAHIBC1,1,2031,0.10638997
REGION1,LNDPEAHIBC1,1,2032,0.12398978
REGION1,LNDPEAHIBC1,1,2033,0.13822266
REGION1,LNDPEAHIBC1,1,2034,0.15581595
REGION1,LNDPEAHIBC1,1,2035,0.16999897
REGION1,LNDPEAHIBC1,1,2036,0.17332453
REGION1,LNDPEAHIBC1,1,2037,0.1799992
REGION1,LNDPEAHIBC1,1,2038,0.18333029
REGION1,LNDPEAHIBC1,1,2039,0.18996892
REGION1,LNDPEAHIBC1,1,2040,0.1933227
REGION1,LNDPEAHIBC1,1,2041,0.19665597
REGION1,LNDPEAHIBC1,1,2042,0.20332146
REGION1,LNDPEAHIBC1,1,2043,0.20665326
REGION1,LNDPEAHIBC1,1,2044,0.21331299
REGION1,LNDPEAHIBC1,1,2045,0.21663443
REGION1,LNDPEAHIBC1,1,2046,0.21995952
REGION1,LNDPEAHIBC1,1,2047,0.22663051
REGION1,LNDPEAHIBC1,1,2048,0.22996327
REGION1,LNDPEAHIBC1,1,2049,0.23663204
REGION1,LNDPEAHIBC1,1,2050,0.24000011
REGION1,LNDPEAIIBC1,1,2023,0.00029948024
REGION1,LNDPEAIIBC1,1,2024,0.00025088556
REGION1,LNDPEAIIBC1,1,2025,0.00023839429
REGION1,LNDPEAIIBC1,1,2026,0.00020869429
REGION1,LNDPEAIIBC1,1,2027,0.00018485078
REGION1,LNDPEAIIBC1,1,2028,0.0001522345
REGION1,LNDPEAIIBC1,1,2029,0.00011326896
REGION1,LNDPEAIIBC1,1,2030,8.4516812e-05
REGION1,LNDPEAIIBC1,1,2031,6.1245117e-05
REGION1,LNDPEAIIBC1,1,2032,3.1545117e-05
REGION1,LNDPEAIIBC1,1,2033,3.8109757e-05
REGION1,LNDPEAIIBC1,1,2034,2.5748172e-05
REGION1,LNDPEAIIBC1,1,2037,-4.3642757e-07
REGION1,LNDPEAIIBC1,1,2038,3.8994691e-06
REGION1,LNDPEAIIBC1,1,2039,2.0375109e-05
REGION1,LNDPEAIIBC1,1,2040,3.1676488e-06
REGION1,LNDPEAIIBC1,1,2041,3.3374571e-06
REGION1,LNDPEAIIBC1,1,2042,5.5794069e-07
REGION1,LNDPEAIIBC1,1,2043,-4.4174664e-07
REGION1,LNDPEAIIBC1,1,2044,7.0556331e-06
REGION1,LNDPEAIIBC1,1,2045,1.5990584e-05
REGION1,LNDPEAIIBC1,1,2046,4.7519347e-06
REGION1,LNDPEAIIBC1,1,2047,-1.3740508e-08
REGION1,LNDPEAIIBC1,1,2048,-3.7601387e-07
REGION1,LNDPEAIIBC1,1,2050,-4.9830236e-07
REGION1,LNDPEAHRBC1,1,2020,0.11736853
REGION1,LNDPEAHRBC1,1,2021,0.11749443
REGION1,LNDPEAHRBC1,1,2022,0.12531232
REGION1,LNDPEAHRBC1,1,2023,0.127744
REGION1,LNDPEAHRBC1,1,2024,0.11709597
REGION1,LNDPEAHRBC1,1,2025,0.10643905
REGION1,LNDPEAHRBC1,1,2026,0.095791319
REGION1,LNDPEAHRBC1,1,2027,0.085145511
REGION1,LNDPEAHRBC1,1,2028,0.07449158
REGION1,LNDPEAHRBC1,1,2029,0.063842793
REGION1,LNDPEAHRBC1,1,2030,0.053193269
REGION1,LNDPEAHRBC1,1,2031,0.042532757
REGION1,LNDPEAHRBC1,1,2032,0.031888756
REGION1,LNDPEAHRBC1,1,2033,0.021246256
REGION1,LNDPEAHRBC1,1,2034,0.010593856
REGION1,LNDPEAHRBC1,1,2035,-2.5594118e-07
REGION1,LNDPEAHRBC1,1,2036,5.3959612e-06
REGION1,LNDPEAHRBC1,1,2037,-2.0342249e-07
REGION1,LNDPEAHRBC1,1,2038,-5.203132e-07
REGION1,LNDPEAHRBC1,1,2039,5.0776136e-06
REGION1,LNDPEAHRBC1,1,2040,9.4963577e-06
REGION1,LNDPEAHRBC1,1,2041,9.3368206e-06
REGION1,LNDPEAHRBC1,1,2042,1.266765e-05
REGION1,LNDPEAHRBC1,1,2043,1.4244919e-05
REGION1,LNDPEAHRBC1,1,2044,1.6822286e-05
REGION1,LNDPEAHRBC1,1,2045,2.3845769e-05
REGION1,LNDPEAHRBC1,1,2046,3.2015465e-05
REGION1,LNDPEAHRBC1,1,2047,3.3485799e-05
REGION1,LNDPEAHRBC1,1,2048,3.3458684e-05
REGION1,LNDPEAHRBC1,1,2049,3.3499118e-05
REGION1,LNDPEAIRBC1,1,2023,0.0017925478
REGION1,LNDPEAIRBC1,1,2024,0.027112608
REGION1,LNDPEAIRBC1,1,2025,0.02657657
REGION1,LNDPEAIRBC1,1,2026,0.023913079
REGION1,LNDPEAIRBC1,1,2027,0.021259265
REGION1,LNDPEAIRBC1,1,2028,0.018596611
REGION1,LNDPEAIRBC1,1,2029,0.015933449
REGION1,LNDPEAIRBC1,1,2030,0.013266688
REGION1,LNDPEAIRBC1,1,2031,0.01059063
REGION1,LNDPEAIRBC1,1,2032,0.0079245878
REGION1,LNDPEAIRBC1,1,2033,0.0052713878
REGION1,LNDPEAIRBC1,1,2034,0.0026082878
REGION1,LNDPEAIRBC1,1,2035,-3.4541468e-07
REGION1,LNDPEAIRBC1,1,2036,4.3186266e-06
REGION1,LNDPEAIRBC1,1,2039,1.8661438e-05
REGION1,LNDPEAIRBC1,1,2041,3.9102043e-07
REGION1,LNDPEAIRBC1,1,2045,8.6134305e-07
REGION1,LNDPEAIRBC1,1,2046,1.3871204e-05
REGION1,LNDPEAIRBC1,1,2047,1.1439539e-05
REGION1,LNDPEAIRBC1,1,2048,1.1439495e-05
REGION1,LNDPEAIRBC1,1,2049,8.086635e-06
REGION1,LNDPEAIRBC1,1,2050,-2.5717255e-08
REGION1,LNDPEALRBC1,1,2021,-4.070415e-07
REGION1,LNDPEALRBC1,1,2023,-3.7978511e-07
REGION1,LNDPEALRBC1,1,2025,-1.8688358e-07
REGION1,LNDPEALRBC1,1,2033,-1.6645581e-07
REGION1,LNDPEALRBC1,1,2037,-5.4742558e-07
REGION1,LNDPEALRBC1,1,2038,-3.4017045e-07
REGION1,LNDPEALRBC1,1,2039,-7.7007719e-08
REGION1,LNDPEALRBC1,1,2040,-1.5453024e-07
REGION1,LNDPEALRBC1,1,2041,-5.8488755e-08
REGION1,LNDPEALRBC1,1,2042,-2.8803966e-08
REGION1,LNDPEALRBC1,1,2043,-1.7232017e-08
REGION1,LNDPEALRBC1,1,2045,-4.6618899e-08
REGION1,LNDPEALRBC1,1,2046,-4.594875e-07
REGION1,LNDPEALRBC1,1,2047,-3.7936809e-07
REGION1,LNDPEALRBC1,1,2048,-2.2216733e-07
REGION1,LNDPTWHIBC1,1,2020,0.00011560762
REGION1,LNDPTWHIBC1,1,2021,0.0001158592
REGION1,LNDPTWHIBC1,1,2022,0.0001160539
REGION1,LNDPTWHIBC1,1,2023,0.00012628081
REGION1,LNDPTWHIBC1,1,2024,0.00012535781
REGION1,LNDPTWHIBC1,1,2025,0.00013604226
REGION1,LNDPTWHIBC1,1,2026,0.00011384813
REGION1,LNDPTWHIBC1,1,2027,9.4072662e-05
REGION1,LNDPTWHIBC1,1,2028,5.9504633e-05
REGION1,LNDPTWHIBC1,1,2029,5.4792295e-05
REGION1,LNDPTWHIBC1,1,2030,2.9933282e-05
REGION1,LNDPTWHIBC1,1,2031,1.0133282e-05
REGION1,LNDPTWHIBC1,1,2033,-4.98093e-07
REGION1,LNDPTWHIBC1,1,2035,0.00015746747
REGION1,LNDPTWHIBC1,1,2036,0.0001551696
REGION1,LNDPTWHIBC1,1,2037,0.00016025368
REGION1,LNDPTWHIBC1,1,2038,0.00015296763
REGION1,LNDPTWHIBC1,1,2039,0.00014576229
REGION1,LNDPTWHIBC1,1,2040,0.00014597973
REGION1,LNDPTWHIBC1,1,2041,0.00015289733
REGION1,LNDPTWHIBC1,1,2042,0.0001587717
REGION1,LNDPTWHIBC1,1,2043,0.0001730277
REGION1,LNDPTWHIBC1,1,2044,0.00015729811
REGION1,LNDPTWHIBC1,1,2045,0.00016895594
REGION1,LNDPTWHIBC1,1,2046,0.00016906935
REGION1,LNDPTWHIBC1,1,2047,0.00017836034
REGION1,LNDPTWHIBC1,1,2048,0.0001821722
REGION1,LNDPTWHIBC1,1,2049,0.00017525859
REGION1,LNDPTWHIBC1,1,2050,0.00020454479
REGION1,LNDPTWIIBC1,1,2020,-6.8321313e-08
REGION1,LNDPTWIIBC1,1,2021,-2.2290751e-07
REGION1,LNDPTWIIBC1,1,2022,-1.0725787e-08
REGION1,LNDPTWIIBC1,1,2025,-1.4945196e-07
REGION1,LNDPTWIIBC1,1,2026,-3.4425639e-08
REGION1,LNDPTWIIBC1,1,2028,-1.7601849e-07
REGION1,LNDPTWIIBC1,1,2029,-6.3647447e-08
REGION1,LNDPTWIIBC1,1,2030,-6.3789289e-08
REGION1,LNDPTWIIBC1,1,2031,-5.1353758e-07
REGION1,LNDPTWIIBC1,1,2032,-1.203666e-08
REGION1,LNDPTWIIBC1,1,2034,-4.9492442e-07
REGION1,LNDPTWIIBC1,1,2035,-5.1744512e-07
REGION1,LNDPTWIIBC1,1,2036,-2.9187007e-07
REGION1,LNDPTWIIBC1,1,2037,5.6969993e-06
REGION1,LNDPTWIIBC1,1,2038,1.0890027e-05
REGION1,LNDPTWIIBC1,1,2039,4.7227639e-06
REGION1,LNDPTWIIBC1,1,2040,9.4891856e-06
REGION1,LNDPTWIIBC1,1,2041,1.7945611e-06
REGION1,LNDPTWIIBC1,1,2042,-3.2962483e-07
REGION1,LNDPTWIIBC1,1,2043,-1.9618261e-07
REGION1,LNDPTWIIBC1,1,2044,1.6372134e-06
REGION1,LNDPTWIIBC1,1,2045,-1.4227055e-07
REGION1,LNDPTWIIBC1,1,2048,-3.5613146e-07
REGION1,LNDPTWIIBC1,1,2050,4.9390106e-06
REGION1,LNDPTWHRBC1,1,2020,-5.6422539e-08
REGION1,LNDPTWHRBC1,1,2021,-3.9949328e-08
REGION1,LNDPTWHRBC1,1,2022,-3.0558951e-07
REGION1,LNDPTWHRBC1,1,2023,-2.0147217e-07
REGION1,LNDPTWHRBC1,1,2025,-1.4927879e-07
REGION1,LNDPTWHRBC1,1,2026,2.4678701e-05
REGION1,LNDPTWHRBC1,1,2027,4.7860406e-05
REGION1,LNDPTWHRBC1,1,2028,8.7117442e-05
REGION1,LNDPTWHRBC1,1,2029,9.2674016e-05
REGION1,LNDPTWHRBC1,1,2030,0.00013269494
REGION1,LNDPTWHRBC1,1,2031,0.00015523253
REGION1,LNDPTWHRBC1,1,2032,0.00016609425
REGION1,LNDPTWHRBC1,1,2033,0.00017722494
REGION1,LNDPTWHRBC1,1,2034,0.00017643531
REGION1,LNDPTWHRBC1,1,2035,-3.7727416e-07
REGION1,LNDPTWHRBC1,1,2038,6.4375227e-06
REGION1,LNDPTWHRBC1,1,2039,1.6971881e-05
REGION1,LNDPTWHRBC1,1,2040,1.8002494e-05
REGION1,LNDPTWHRBC1,1,2041,2.6896074e-05
REGION1,LNDPTWHRBC1,1,2042,2.1442719e-05
REGION1,LNDPTWHRBC1,1,2044,1.2302878e-05
REGION1,LNDPTWHRBC1,1,2045,1.2669741e-05
REGION1,LNDPTWHRBC1,1,2046,1.1771041e-05
REGION1,LNDPTWHRBC1,1,2048,8.1608184e-06
REGION1,LNDPTWHRBC1,1,2049,1.3892581e-05
REGION1,LNDPTWHRBC1,1,2050,-1.1276868e-07
REGION1,LNDPTWIRBC1,1,2022,-2.2076136e-07
REGION1,LNDPTWIRBC1,1,2023,-3.6557741e-07
REGION1,LNDPTWIRBC1,1,2024,-2.2027906e-07
REGION1,LNDPTWIRBC1,1,2025,-2.4778577e-07
REGION1,LNDPTWIRBC1,1,2026,-5.2951049e-08
REGION1,LNDPTWIRBC1,1,2027,-8.7093792e-08
REGION1,LNDPTWIRBC1,1,2035,-4.3656128e-07
REGION1,LNDPTWIRBC1,1,2036,1.1531052e-06
REGION1,LNDPTWIRBC1,1,2037,2.6622253e-06
REGION1,LNDPTWIRBC1,1,2039,5.5079006e-06
REGION1,LNDPTWIRBC1,1,2040,2.7969683e-06
REGION1,LNDPTWIRBC1,1,2043,8.2857653e-06
REGION1,LNDPTWIRBC1,1,2044,3.1822081e-05
REGION1,LNDPTWIRBC1,1,2045,1.373002e-05
REGION1,LNDPTWIRBC1,1,2046,1.2882493e-05
REGION1,LNDPTWIRBC1,1,2047,3.2956846e-05
REGION1,LNDPTWIRBC1,1,2048,1.3458677e-05
REGION1,LNDPTWIRBC1,1,2049,1.9136086e-05
REGION1,LNDPTWLRBC1,1,2020,-5.2438084e-07
REGION1,LNDPTWLRBC1,1,2021,-2.6430524e-07
REGION1,LNDPTWLRBC1,1,2022,-1.7429904e-07
REGION1,LNDPTWLRBC1,1,2023,-3.5094672e-07
REGION1,LNDPTWLRBC1,1,2026,-4.108249e-07
REGION1,LNDPTWLRBC1,1,2030,-5.4699777e-07
REGION1,LNDPTWLRBC1,1,2032,-3.7648521e-07
REGION1,LNDPTWLRBC1,1,2033,-1.3872175e-07
REGION1,LNDPTWLRBC1,1,2034,-3.3824455e-07
REGION1,LNDPTWLRBC1,1,2036,-3.824526e-07
REGION1,LNDPTWLRBC1,1,2040,2.547344e-05
REGION1,LNDPTWLRBC1,1,2043,-2.8221812e-07
REGION1,LNDPTWLRBC1,1,2044,-3.0247763e-07
REGION1,LNDPTWLRBC1,1,2045,-1.4234454e-07
REGION1,LNDPTWLRBC1,1,2046,-8.768951e-08
REGION1,LNDPTWLRBC1,1,2048,-5.9904997e-08
REGION1,LNDPTWLRBC1,1,2049,-3.8501391e-07
REGION1,LNDPTWLRBC1,1,2050,-3.2523158e-07
REGION1,LNDRAPHIBC1,1,2020,0.0030492
REGION1,LNDRAPHIBC1,1,2021,0.0028512
REGION1,LNDRAPHIBC1,1,2022,0.0026356595
REGION1,LNDRAPHIBC1,1,2023,0.0024277595
REGION1,LNDRAPHIBC1,1,2024,0.0022297595
REGION1,LNDRAPHIBC1,1,2025,0.021273682
REGION1,LNDRAPHIBC1,1,2026,0.048618058
REGION1,LNDRAPHIBC1,1,2027,0.075966336
REGION1,LNDRAPHIBC1,1,2028,0.10060334
REGION1,LNDRAPHIBC1,1,2029,0.12793108
REGION1,LNDRAPHIBC1,1,2030,0.15525978
REGION1,LNDRAPHIBC1,1,2031,0.17990407
REGION1,LNDRAPHIBC1,1,2032,0.20724795
REGION1,LNDRAPHIBC1,1,2033,0.23457885
REGION1,LNDRAPHIBC1,1,2034,0.25922094
REGION1,LNDRAPHIBC1,1,2035,0.28648522
REGION1,LNDRAPHIBC1,1,2036,0.29187695
REGION1,LNDRAPHIBC1,1,2037,0.2945785
REGION1,LNDRAPHIBC1,1,2038,0.29997768
REGION1,LNDRAPHIBC1,1,2039,0.30267977
REGION1,LNDRAPHIBC1,1,2040,0.30809586
REGION1,LNDRAPHIBC1,1,2041,0.3134956
REGION1,LNDRAPHIBC1,1,2042,0.31618277
REGION1,LNDRAPHIBC1,1,2043,0.32159032
REGION1,LNDRAPHIBC1,1,2044,0.32700564
REGION1,LNDRAPHIBC1,1,2045,0.3297093
REGION1,LNDRAPHIBC1,1,2046,0.33510486
REGION1,LNDRAPHIBC1,1,2047,0.34050597
REGION1,LNDRAPHIBC1,1,2048,0.34320883
REGION1,LNDRAPHIBC1,1,2049,0.34860419
REGION1,LNDRAPHIBC1,1,2050,0.3540537
REGION1,LNDRAPIIBC1,1,2020,-1.5129126e-07
REGION1,LNDRAPIIBC1,1,2023,0.00060797222
REGION1,LNDRAPIIBC1,1,2024,0.00053519843
REGION1,LNDRAPIIBC1,1,2025,0.0004725328
REGION1,LNDRAPIIBC1,1,2026,0.00040955572
REGION1,LNDRAPIIBC1,1,2027,0.00035197552
REGION1,LNDRAPIIBC1,1,2028,0.00030247917
REGION1,LNDRAPIIBC1,1,2029,0.00027774277
REGION1,LNDRAPIIBC1,1,2030,0.00024289241
REGION1,LNDRAPIIBC1,1,2031,0.0001809063
REGION1,LNDRAPIIBC1,1,2032,0.00013494046
REGION1,LNDRAPIIBC1,1,2033,9.6175123e-05
REGION1,LNDRAPIIBC1,1,2034,2.8118059e-05
REGION1,LNDRAPIIBC1,1,2036,1.5606563e-05
REGION1,LNDRAPIIBC1,1,2037,1.7468764e-05
REGION1,LNDRAPIIBC1,1,2038,-2.8378563e-07
REGION1,LNDRAPIIBC1,1,2039,1.3457464e-05
REGION1,LNDRAPIIBC1,1,2040,2.0524335e-05
REGION1,LNDRAPIIBC1,1,2041,2.9754889e-05
REGION1,LNDRAPIIBC1,1,2042,3.7317263e-05
REGION1,LNDRAPIIBC1,1,2043,3.1658511e-05
REGION1,LNDRAPIIBC1,1,2044,1.7741848e-06
REGION1,LNDRAPIIBC1,1,2046,1.0829462e-05
REGION1,LNDRAPIIBC1,1,2047,-1.8766014e-08
REGION1,LNDRAPIIBC1,1,2049,1.726952e-05
REGION1,LNDRAPIIBC1,1,2050,-1.52304e-08
REGION1,LNDRAPHRBC1,1,2020,0.15677658
REGION1,LNDRAPHRBC1,1,2021,0.23412881
REGION1,LNDRAPHRBC1,1,2022,0.23721377
REGION1,LNDRAPHRBC1,1,2023,0.24155573
REGION1,LNDRAPHRBC1,1,2024,0.22144138
REGION1,LNDRAPHRBC1,1,2025,0.20130513
REGION1,LNDRAPHRBC1,1,2026,0.18116826
REGION1,LNDRAPHRBC1,1,2027,0.16103501
REGION1,LNDRAPHRBC1,1,2028,0.14089241
REGION1,LNDRAPHRBC1,1,2029,0.12075634
REGION1,LNDRAPHRBC1,1,2030,0.10061974
REGION1,LNDRAPHRBC1,1,2031,0.080483143
REGION1,LNDRAPHRBC1,1,2032,0.060355612
REGION1,LNDRAPHRBC1,1,2033,0.040219012
REGION1,LNDRAPHRBC1,1,2034,0.020092312
REGION1,LNDRAPHRBC1,1,2036,5.5407257e-06
REGION1,LNDRAPHRBC1,1,2037,5.7696216e-06
REGION1,LNDRAPHRBC1,1,2038,1.1745461e-05
REGION1,LNDRAPHRBC1,1,2041,2.340872e-07
REGION1,LNDRAPHRBC1,1,2042,6.8269419e-06
REGION1,LNDRAPHRBC1,1,2043,1.2670897e-05
REGION1,LNDRAPHRBC1,1,2044,2.1229003e-05
REGION1,LNDRAPHRBC1,1,2045,2.1142709e-05
REGION1,LNDRAPHRBC1,1,2046,2.1281298e-05
REGION1,LNDRAPHRBC1,1,2047,2.1741937e-05
REGION1,LNDRAPHRBC1,1,2048,2.1953049e-05
REGION1,LNDRAPHRBC1,1,2049,2.1880942e-05
REGION1,LNDRAPHRBC1,1,2050,-3.5729063e-07
REGION1,LNDRAPIRBC1,1,2020,-2.1784194e-08
REGION1,LNDRAPIRBC1,1,2021,-2.4983282e-07
REGION1,LNDRAPIRBC1,1,2023,0.0020165206
REGION1,LNDRAPIRBC1,1,2024,0.045488994
REGION1,LNDRAPIRBC1,1,2025,0.050323801
REGION1,LNDRAPIRBC1,1,2026,0.045296844
REGION1,LNDRAPIRBC1,1,2027,0.040251219
REGION1,LNDRAPIRBC1,1,2028,0.035227992
REGION1,LNDRAPIRBC1,1,2029,0.030188892
REGION1,LNDRAPIRBC1,1,2030,0.025159692
REGION1,LNDRAPIRBC1,1,2031,0.020125704
REGION1,LNDRAPIRBC1,1,2032,0.01506722
REGION1,LNDRAPIRBC1,1,2033,0.01003802
REGION1,LNDRAPIRBC1,1,2034,0.0049989201
REGION1,LNDRAPIRBC1,1,2035,-4.7925369e-08
REGION1,LNDRAPIRBC1,1,2036,-1.9902111e-07
REGION1,LNDRAPIRBC1,1,2037,-7.9597277e-08
REGION1,LNDRAPIRBC1,1,2038,1.8962513e-05
REGION1,LNDRAPIRBC1,1,2039,2.638237e-05
REGION1,LNDRAPIRBC1,1,2040,-2.6485884e-07
REGION1,LNDRAPIRBC1,1,2042,6.685039e-06
REGION1,LNDRAPIRBC1,1,2044,-3.1984915e-07
REGION1,LNDRAPIRBC1,1,2045,-4.8345025e-07
REGION1,LNDRAPIRBC1,1,2046,4.3432843e-06
REGION1,LNDRAPIRBC1,1,2047,2.3688832e-05
REGION1,LNDRAPIRBC1,1,2048,2.3419692e-05
REGION1,LNDRAPIRBC1,1,2049,2.3419692e-05
REGION1,LNDRAPLRBC1,1,2022,-2.0569285e-07
REGION1,LNDRAPLRBC1,1,2023,-4.2669623e-08
REGION1,LNDRAPLRBC1,1,2024,-3.555437e-07
REGION1,LNDRAPLRBC1,1,2025,-1.4928585e-07
REGION1,LNDRAPLRBC1,1,2026,-2.2861827e-07
REGION1,LNDRAPLRBC1,1,2027,-2.4301942e-07
REGION1,LNDRAPLRBC1,1,2028,-5.1438874e-08
REGION1,LNDRAPLRBC1,1,2032,-9.0340314e-08
REGION1,LNDRAPLRBC1,1,2034,-2.3491326e-07
REGION1,LNDRAPLRBC1,1,2037,-2.8669675e-07
REGION1,LNDRAPLRBC1,1,2038,-5.5751007e-08
REGION1,LNDRAPLRBC1,1,2039,-5.0724664e-07
REGION1,LNDRAPLRBC1,1,2040,-6.423551e-08
REGION1,LNDRAPLRBC1,1,2041,-1.827917e-07
REGION1,LNDRAPLRBC1,1,2042,-3.8781041e-07
REGION1,LNDRAPLRBC1,1,2043,-4.6970583e-07
REGION1,LNDRAPLRBC1,1,2045,-1.8912409e-07
REGION1,LNDRAPLRBC1,1,2049,-8.5225401e-08
REGION1,LNDRYEHIBC1,1,2020,0.0001485
REGION1,LNDRYEHIBC1,1,2021,0.0001386
REGION1,LNDRYEHIBC1,1,2022,0.00011503566
REGION1,LNDRYEHIBC1,1,2023,0.00010513566
REGION1,LNDRYEHIBC1,1,2024,9.0243629e-05
REGION1,LNDRYEHIBC1,1,2025,7.3304946e-05
REGION1,LNDRYEHIBC1,1,2026,7.5201188e-05
REGION1,LNDRYEHIBC1,1,2027,6.5301188e-05
REGION1,LNDRYEHIBC1,1,2028,5.5401188e-05
REGION1,LNDRYEHIBC1,1,2029,4.5501188e-05
REGION1,LNDRYEHIBC1,1,2030,2.0874125e-05
REGION1,LNDRYEHIBC1,1,2032,-3.1859774e-08
REGION1,LNDRYEHIBC1,1,2033,-4.0927728e-08
REGION1,LNDRYEHIBC1,1,2034,-3.1019441e-07
REGION1,LNDRYEHIBC1,1,2035,3.4479668e-05
REGION1,LNDRYEHIBC1,1,2036,1.9026462e-05
REGION1,LNDRYEHIBC1,1,2037,1.7419138e-05
REGION1,LNDRYEHIBC1,1,2038,1.5093019e-05
REGION1,LNDRYEHIBC1,1,2039,1.2892705e-05
REGION1,LNDRYEHIBC1,1,2040,1.8830304e-05
REGION1,LNDRYEHIBC1,1,2041,5.0358657e-06
REGION1,LNDRYEHIBC1,1,2042,3.5913318e-06
REGION1,LNDRYEHIBC1,1,2043,1.2421682e-06
REGION1,LNDRYEHIBC1,1,2044,-2.5046196e-08
REGION1,LNDRYEHIBC1,1,2045,1.1408928e-05
REGION1,LNDRYEHIBC1,1,2046,2.224141e-05
REGION1,LNDRYEHIBC1,1,2047,1.237327e-05
REGION1,LNDRYEHIBC1,1,2048,-6.732218e-08
REGION1,LNDRYEHIBC1,1,2049,-1.6167823e-07
REGION1,LNDRYEHIBC1,1,2050,-3.9235487e-07
REGION1,LNDRYEIIBC1,1,2024,-9.5717615e-08
REGION1,LNDRYEIIBC1,1,2032,-1.9085256e-07
REGION1,LNDRYEIIBC1,1,2034,-5.0379991e-07
REGION1,LNDRYEIIBC1,1,2035,1.4105468e-05
REGION1,LNDRYEIIBC1,1,2036,6.2237945e-05
REGION1,LNDRYEIIBC1,1,2037,4.4973102e-05
REGION1,LNDRYEIIBC1,1,2038,5.88803e-05
REGION1,LNDRYEIIBC1,1,2039,-3.2772421e-07
REGION1,LNDRYEIIBC1,1,2040,-1.166616e-07
REGION1,LNDRYEIIBC1,1,2041,-1.5389701e-07
REGION1,LNDRYEIIBC1,1,2043,-1.1798102e-08
REGION1,LNDRYEIIBC1,1,2044,-4.0774683e-07
REGION1,LNDRYEIIBC1,1,2045,-1.4124579e-07
REGION1,LNDRYEIIBC1,1,2047,2.249349e-07
REGION1,LNDRYEIIBC1,1,2050,-1.9621385e-07
REGION1,LNDRYEHRBC1,1,2020,0.0033900777
REGION1,LNDRYEHRBC1,1,2021,0.0054834678
REGION1,LNDRYEHRBC1,1,2022,0.005090919
REGION1,LNDRYEHRBC1,1,2023,0.0051010073
REGION1,LNDRYEHRBC1,1,2024,0.0049078903
REGION1,LNDRYEHRBC1,1,2025,0.0049251493
REGION1,LNDRYEHRBC1,1,2026,0.0049229687
REGION1,LNDRYEHRBC1,1,2027,0.0049333407
REGION1,LNDRYEHRBC1,1,2028,0.0049431581
REGION1,LNDRYEHRBC1,1,2029,0.0049533862
REGION1,LNDRYEHRBC1,1,2030,0.0049300041
REGION1,LNDRYEHRBC1,1,2031,0.0041686163
REGION1,LNDRYEHRBC1,1,2032,0.0043298555
REGION1,LNDRYEHRBC1,1,2033,0.0044906515
REGION1,LNDRYEHRBC1,1,2034,0.0046453131
REGION1,LNDRYEHRBC1,1,2035,0.0046791426
REGION1,LNDRYEHRBC1,1,2036,0.0046653988
REGION1,LNDRYEHRBC1,1,2037,0.0046654179
REGION1,LNDRYEHRBC1,1,2038,0.0046697539
REGION1,LNDRYEHRBC1,1,2039,0.004569683
REGION1,LNDRYEHRBC1,1,2040,0.0045641786
REGION1,LNDRYEHRBC1,1,2041,0.0045779897
REGION1,LNDRYEHRBC1,1,2042,0.0045794818
REGION1,LNDRYEHRBC1,1,2043,0.00458172
REGION1,LNDRYEHRBC1,1,2044,0.004583103
REGION1,LNDRYEHRBC1,1,2045,0.0045713113
